market,symbol,evict_date,rsi_at_evict,drift_at_evict,outcome,days,exit_ret_pct
IN,DHANBANK,2018-03-22,,0.0,PEAD_Q5,63,-14.73
IN,DALMIASUG,2018-03-22,,0.0,PEAD_Q5,63,-22.04
IN,TATAMETALI,2018-04-04,,0.0,PEAD_Q5,63,-10.41
IN,KIOCL,2018-04-04,,0.0,PEAD_Q5,63,-32.99
IN,ARIHANTSUP,2018-04-04,,0.0,PEAD_Q5,63,-44.38
IN,ASTRON,2018-04-04,,0.0,PEAD_Q5,63,-8.19
IN,ESCORTS,2018-04-04,,0.0,PEAD_Q5,63,-0.67
IN,TVSMOTOR,2018-05-29,,0.0,PEAD_Q5,63,-4.38
IN,MANALIPETC,2018-05-29,,0.0,PEAD_Q5,63,-8.88
IN,CARBORUNIV,2018-05-29,,0.0,PEAD_Q5,63,6.32
IN,SYNDIBANK,2018-05-29,,0.0,PEAD_Q5,63,-21.7
IN,MOREPENLAB,2018-05-29,,0.0,PEAD_Q5,63,-7.96
IN,JSWENERGY,2018-05-29,,0.0,PEAD_Q5,63,-10.44
IN,HCC,2018-05-29,,0.0,PEAD_Q5,63,-7.99
IN,ELECON,2018-05-29,,0.0,PEAD_Q5,63,-7.23
IN,JINDALPOLY,2018-05-29,,0.0,PEAD_Q5,63,22.95
IN,TIRUMALCHM,2018-05-29,,0.0,PEAD_Q5,63,-7.84
IN,IOC,2018-05-29,,0.0,PEAD_Q5,63,-9.8
IN,ANDHRABANK,2018-05-29,,0.0,PEAD_Q5,63,-12.53
IN,HINDPETRO,2018-05-29,,0.0,PEAD_Q5,63,-18.46
IN,ADVENZYMES,2018-05-30,,0.0,PEAD_Q5,63,-10.36
IN,JBMA,2018-05-30,,0.0,PEAD_Q5,63,-13.62
IN,MAHLOG,2018-05-30,,0.0,PEAD_Q5,63,-3.73
IN,LUPIN,2018-05-30,,0.0,PEAD_Q5,63,13.85
IN,JUSTDIAL,2018-05-30,,0.0,PEAD_Q5,63,-5.17
IN,TRIVENI,2018-05-30,,0.0,PEAD_Q5,63,-16.56
IN,AVADHSUGAR,2018-05-30,,0.0,PEAD_Q5,63,-4.46
IN,JMFINANCIL,2018-05-30,,0.0,PEAD_Q5,63,-10.74
IN,MOTILALOFS,2018-05-30,,0.0,PEAD_Q5,63,-7.23
IN,JAMNAAUTO,2018-05-30,,0.0,PEAD_Q5,63,-11.72
IN,EDELWEISS,2018-05-30,,0.0,PEAD_Q5,63,-16.34
IN,RADICO,2018-05-30,,0.0,PEAD_Q5,63,-1.04
IN,NFL,2018-05-30,,0.0,PEAD_Q5,63,-6.31
IN,ENDURANCE,2018-05-30,,0.0,PEAD_Q5,63,16.81
IN,MGL,2018-05-30,,0.0,PEAD_Q5,63,0.25
IN,ASTRAL,2018-05-31,,0.0,PEAD_Q5,63,8.87
IN,EROSMEDIA,2018-05-31,,0.0,PEAD_Q5,63,-25.39
IN,INTELLECT,2018-06-08,,0.0,PEAD_Q5,63,27.73
IN,SASKEN,2018-06-11,,0.0,PEAD_Q5,63,-2.99
IN,HINDOILEXP,2018-06-12,,0.0,PEAD_Q5,63,17.1
IN,AARTIIND,2018-06-14,,0.0,PEAD_Q5,63,5.27
IN,DCMSHRIRAM,2018-06-19,,0.0,PEAD_Q5,63,58.64
IN,BLUEDART,2018-06-19,,0.0,PEAD_Q5,63,-15.9
IN,GHCL,2018-06-20,,0.0,PEAD_Q5,63,-17.84
IN,JAICORPLTD,2018-06-22,,0.0,PEAD_Q5,63,-23.06
IN,KEI,2018-06-22,,0.0,PEAD_Q5,63,-22.03
IN,KARURVYSYA,2018-06-25,,0.0,PEAD_Q5,63,-14.98
IN,ASTRAMICRO,2018-06-25,,0.0,PEAD_Q5,63,-11.76
IN,SDBL,2018-06-25,,0.0,PEAD_Q5,63,-15.76
IN,ZENTEC,2018-06-25,,0.0,PEAD_Q5,63,-30.25
IN,RAMKY,2018-06-26,,0.0,PEAD_Q5,63,-5.32
IN,VAKRANGEE,2018-06-27,,0.0,PEAD_Q5,63,-53.29
IN,IPCALAB,2018-06-28,,0.0,PEAD_Q5,63,-2.52
IN,MANPASAND,2018-07-04,,0.0,PEAD_Q5,63,-42.41
IN,TCS,2018-07-12,,0.0,PEAD_Q5,63,-0.46
IN,DBL,2018-07-26,,0.0,PEAD_Q5,63,-41.92
IN,TALWGYM,2018-08-02,,0.0,PEAD_Q5,63,-22.03
IN,ABAN,2018-08-03,,0.0,PEAD_Q5,63,-29.54
IN,ISEC,2018-08-03,,0.0,PEAD_Q5,63,-28.77
IN,GOACARBON,2018-08-06,,0.0,PEAD_Q5,63,-13.05
IN,ONMOBILE,2018-08-06,,0.0,PEAD_Q5,63,-17.88
IN,JUBLFOOD,2018-08-07,,0.0,PEAD_Q5,63,-22.79
IN,INDIGO,2018-08-07,,0.0,PEAD_Q5,63,-6.84
IN,JSL,2018-08-07,,0.0,PEAD_Q5,63,-21.52
IN,IDFC,2018-08-07,,0.0,PEAD_Q5,63,-22.73
IN,IMFA,2018-08-07,,0.0,PEAD_Q5,63,-16.19
IN,IFBIND,2018-08-07,,0.0,PEAD_Q5,63,-23.03
IN,NAUKRI,2018-08-09,,0.0,PEAD_Q5,63,-6.08
IN,TEJASNET,2018-08-09,,0.0,PEAD_Q5,63,-6.22
IN,INOXLEISUR,2018-08-09,,0.0,PEAD_Q5,63,-8.35
IN,NELCO,2018-08-09,,0.0,PEAD_Q5,63,-31.01
IN,RNAVAL,2018-08-09,,0.0,PEAD_Q5,63,-28.35
IN,KRBL,2018-08-09,,0.0,PEAD_Q5,63,-8.86
IN,ORIENTELEC,2018-08-10,,0.0,PEAD_Q5,63,-12.58
IN,AUBANK,2018-08-14,,0.0,PEAD_Q5,63,-13.74
IN,PFIZER,2018-08-14,,0.0,PEAD_Q5,63,-2.78
IN,EIHOTEL,2018-08-14,,0.0,PEAD_Q5,63,-6.45
IN,VMART,2018-08-14,,0.0,PEAD_Q5,63,-15.13
IN,KEC,2018-08-23,,0.0,PEAD_Q5,63,-9.31
IN,FSL,2018-08-23,,0.0,PEAD_Q5,63,-26.48
IN,GSKCONS,2018-08-23,,0.0,PEAD_Q5,63,-3.92
IN,SUNTECK,2018-08-27,,0.0,PEAD_Q5,63,-34.15
IN,ASIANTILES,2018-08-27,,0.0,PEAD_Q5,63,-16.53
IN,LALPATHLAB,2018-08-28,,0.0,PEAD_Q5,63,-15.4
IN,SHREEPUSHK,2018-08-28,,0.0,PEAD_Q5,63,-19.74
IN,DIXON,2018-08-28,,0.0,PEAD_Q5,63,-28.42
IN,CAPLIPOINT,2018-08-28,,0.0,PEAD_Q5,63,-6.95
IN,ZYDUSWELL,2018-08-28,,0.0,PEAD_Q5,63,-22.88
IN,BIRLACABLE,2018-08-28,,0.0,PEAD_Q5,63,18.7
IN,NATIONALUM,2018-08-28,,0.0,PEAD_Q5,63,-9.67
IN,ERIS,2018-08-28,,0.0,PEAD_Q5,63,-16.65
IN,VIPIND,2018-08-28,,0.0,PEAD_Q5,63,-14.01
IN,SORILINFRA,2018-08-29,,0.0,PEAD_Q5,63,-44.46
IN,JISLJALEQS,2018-08-29,,0.0,PEAD_Q5,63,-21.16
IN,SUNDARMFIN,2018-08-29,,0.0,PEAD_Q5,63,-12.91
IN,JKIL,2018-08-30,,0.0,PEAD_Q5,63,-54.05
IN,CAMLINFINE,2018-09-03,,0.0,PEAD_Q5,63,-27.95
IN,WALCHANNAG,2018-09-03,,0.0,PEAD_Q5,63,-38.43
IN,POLYPLEX,2018-09-04,,0.0,PEAD_Q5,63,-15.87
IN,EROSMEDIA,2018-09-04,,0.0,PEAD_Q5,63,-23.46
IN,MUTHOOTFIN,2018-09-07,,0.0,PEAD_Q5,63,3.05
IN,SUVEN,2018-09-07,,0.0,PEAD_Q5,63,-23.73
IN,GLOBUSSPR,2018-10-17,,0.0,PEAD_Q5,63,-9.08
IN,J&KBANK,2018-10-22,,0.0,PEAD_Q5,63,-5.49
IN,MUTHOOTCAP,2018-10-24,,0.0,PEAD_Q5,63,12.75
IN,CANFINHOME,2018-10-26,,0.0,PEAD_Q5,63,-4.35
IN,ASIANPAINT,2018-10-26,,0.0,PEAD_Q5,63,15.9
IN,SASKEN,2018-10-29,,0.0,PEAD_Q5,63,-5.0
IN,WIPRO,2018-10-29,,0.0,PEAD_Q5,63,9.07
IN,TTKPRESTIG,2018-10-29,,0.0,PEAD_Q5,63,17.94
IN,MASTEK,2018-10-30,,0.0,PEAD_Q5,63,-10.17
IN,DRREDDY,2018-10-31,,0.0,PEAD_Q5,63,7.01
IN,JMFINANCIL,2018-10-31,,0.0,PEAD_Q5,63,2.04
IN,BIOCON,2018-10-31,,0.0,PEAD_Q5,63,-1.62
IN,RAYMOND,2018-10-31,,0.0,PEAD_Q5,63,0.24
IN,ORIENTBANK,2018-10-31,,0.0,PEAD_Q5,63,19.1
IN,EDELWEISS,2018-11-01,,0.0,PEAD_Q5,63,-13.74
IN,PIIND,2018-11-01,,0.0,PEAD_Q5,63,7.05
IN,COROMANDEL,2018-11-01,,0.0,PEAD_Q5,63,8.83
IN,QUESS,2018-11-01,,0.0,PEAD_Q5,63,-16.77
IN,CROMPTON,2018-11-01,,0.0,PEAD_Q5,63,-0.63
IN,SUBROS,2018-11-01,,0.0,PEAD_Q5,63,-14.48
IN,VINATIORGA,2018-11-01,,0.0,PEAD_Q5,63,-0.09
IN,HCL-INSYS,2018-11-01,,0.0,PEAD_Q5,63,-27.19
IN,MEGH,2018-11-07,,0.0,PEAD_Q5,63,-27.89
IN,VAKRANGEE,2018-11-09,,0.0,PEAD_Q5,63,81.89
IN,TEAMLEASE,2018-11-13,,0.0,PEAD_Q5,63,1.34
IN,NOCIL,2018-11-13,,0.0,PEAD_Q5,63,-31.26
IN,CREDITACC,2018-11-13,,0.0,PEAD_Q5,63,10.21
IN,DCMSHRIRAM,2018-11-13,,0.0,PEAD_Q5,63,-19.07
IN,TAKE,2018-11-14,,0.0,PEAD_Q5,63,-25.89
IN,EMAMILTD,2018-11-14,,0.0,PEAD_Q5,63,-18.24
IN,WINDMACHIN,2018-11-21,,0.0,PEAD_Q5,63,-14.77
IN,MINDACORP,2018-11-22,,0.0,PEAD_Q5,63,-8.51
IN,ALEMBICLTD,2018-11-22,,0.0,PEAD_Q5,63,-7.71
IN,CAPACITE,2018-11-22,,0.0,PEAD_Q5,63,-12.56
IN,VMART,2018-11-22,,0.0,PEAD_Q5,63,8.8
IN,IEX,2018-11-22,,0.0,PEAD_Q5,63,2.96
IN,CASTROLIND,2018-11-22,,0.0,PEAD_Q5,63,1.61
IN,BEML,2018-11-22,,0.0,PEAD_Q5,63,4.74
IN,ADANIGREEN,2018-11-26,,0.0,PEAD_Q5,63,-31.73
IN,FILATEX,2018-11-26,,0.0,PEAD_Q5,63,-19.88
IN,CENTURYPLY,2018-11-26,,0.0,PEAD_Q5,63,-4.14
IN,SATIN,2018-11-27,,0.0,PEAD_Q5,63,21.31
IN,GODREJCP,2018-11-27,,0.0,PEAD_Q5,63,-11.79
IN,RAMKY,2018-11-27,,0.0,PEAD_Q5,63,-26.41
IN,ALBK,2018-11-28,,0.0,PEAD_Q5,63,-6.58
IN,TRIVENI,2018-11-28,,0.0,PEAD_Q5,63,11.4
IN,PNBHOUSING,2018-11-28,,0.0,PEAD_Q5,63,-5.96
IN,ASIANTILES,2018-11-28,,0.0,PEAD_Q5,63,-13.29
IN,APOLLOTYRE,2018-11-28,,0.0,PEAD_Q5,63,-11.28
IN,IOLCP,2018-11-29,,0.0,PEAD_Q5,63,6.0
IN,IRCON,2018-11-29,,0.0,PEAD_Q5,63,-10.89
IN,LINCOLN,2018-11-29,,0.0,PEAD_Q5,63,-31.98
IN,MUTHOOTFIN,2018-12-11,,0.0,PEAD_Q5,63,26.24
IN,BFINVEST,2018-12-13,,0.0,PEAD_Q5,63,8.3
IN,UCOBANK,2018-12-13,,0.0,PEAD_Q5,63,-2.59
IN,KWALITY,2018-12-21,,0.0,PEAD_Q5,63,-20.12
IN,RELIANCE,2019-01-21,,0.0,PEAD_Q5,63,12.26
IN,KOTAKBANK,2019-01-23,,0.0,PEAD_Q5,63,8.05
IN,INDIGO,2019-01-28,,0.0,PEAD_Q5,63,34.7
IN,OBEROIRLTY,2019-01-28,,0.0,PEAD_Q5,63,16.82
IN,MPHASIS,2019-01-30,,0.0,PEAD_Q5,63,-4.54
IN,JINDALSAW,2019-01-30,,0.0,PEAD_Q5,63,-5.1
IN,AUTOAXLES,2019-01-31,,0.0,PEAD_Q5,63,-4.51
IN,INDIANB,2019-01-31,,0.0,PEAD_Q5,63,6.06
IN,BEPL,2019-01-31,,0.0,PEAD_Q5,63,15.32
IN,JUBLFOOD,2019-02-04,,0.0,PEAD_Q5,63,-9.45
IN,BAJAJHLDNG,2019-02-05,,0.0,PEAD_Q5,63,6.07
IN,JINDALSTEL,2019-02-08,,0.0,PEAD_Q5,63,21.57
IN,CHAMBLFERT,2019-02-08,,0.0,PEAD_Q5,63,-16.05
IN,PARAGMILK,2019-02-08,,0.0,PEAD_Q5,63,11.56
IN,RNAVAL,2019-02-13,,0.0,PEAD_Q5,63,0.6
IN,SPARC,2019-02-13,,0.0,PEAD_Q5,63,-8.99
IN,ADANIPORTS,2019-02-14,,0.0,PEAD_Q5,63,10.56
IN,ADANIPOWER,2019-02-14,,0.0,PEAD_Q5,63,25.71
IN,JSL,2019-02-14,,0.0,PEAD_Q5,63,26.64
IN,MANAPPURAM,2019-02-14,,0.0,PEAD_Q5,63,18.06
IN,BALRAMCHIN,2019-02-14,,0.0,PEAD_Q5,63,26.21
IN,SUNTV,2019-02-15,,0.0,PEAD_Q5,63,0.16
IN,SHANKARA,2019-02-15,,0.0,PEAD_Q5,63,20.76
IN,BAJAJHIND,2019-02-21,,0.0,PEAD_Q5,63,13.29
IN,ITI,2019-02-21,,0.0,PEAD_Q5,63,1.81
IN,PFC,2019-02-21,,0.0,PEAD_Q5,63,9.6
IN,EROSMEDIA,2019-02-21,,0.0,PEAD_Q5,63,-7.22
IN,TFCILTD,2019-02-21,,0.0,PEAD_Q5,63,-13.46
IN,PTC,2019-02-21,,0.0,PEAD_Q5,63,-11.31
IN,JSWSTEEL,2019-02-21,,0.0,PEAD_Q5,63,1.26
IN,RECLTD,2019-02-21,,0.0,PEAD_Q5,63,13.09
IN,GESHIP,2019-02-21,,0.0,PEAD_Q5,63,0.5
IN,UNIVCABLES,2019-02-21,,0.0,PEAD_Q5,63,17.84
IN,JKIL,2019-02-21,,0.0,PEAD_Q5,63,31.9
IN,KRBL,2019-02-21,,0.0,PEAD_Q5,63,11.18
IN,SHAKTIPUMP,2019-02-21,,0.0,PEAD_Q5,63,18.74
IN,SPENCERS,2019-02-21,,0.0,PEAD_Q5,63,-16.12
IN,UFLEX,2019-02-25,,0.0,PEAD_Q5,63,30.94
IN,GODREJIND,2019-02-28,,0.0,PEAD_Q5,63,-0.45
IN,BHARATFORG,2019-02-28,,0.0,PEAD_Q5,63,-10.25
IN,GSS,2019-02-28,,0.0,PEAD_Q5,63,25.91
IN,MTNL,2019-03-01,,0.0,PEAD_Q5,63,-27.34
IN,NCC,2019-03-01,,0.0,PEAD_Q5,63,9.06
IN,SADBHAV,2019-03-01,,0.0,PEAD_Q5,63,25.96
IN,QUICKHEAL,2019-03-01,,0.0,PEAD_Q5,63,-15.38
IN,VIKASECO,2019-03-05,,0.0,PEAD_Q5,63,3.56
IN,TRIVENI,2019-03-05,,0.0,PEAD_Q5,63,25.58
IN,TNPL,2019-03-05,,0.0,PEAD_Q5,63,-8.83
IN,ACC,2019-03-06,,0.0,PEAD_Q5,63,2.27
IN,BIRLACORPN,2019-03-06,,0.0,PEAD_Q5,63,15.72
IN,CENTURYPLY,2019-03-06,,0.0,PEAD_Q5,63,-12.94
IN,ABCAPITAL,2019-03-06,,0.0,PEAD_Q5,63,-2.81
IN,HINDPETRO,2019-03-06,,0.0,PEAD_Q5,63,25.24
IN,ADANIENT,2019-03-06,,0.0,PEAD_Q5,63,10.31
IN,VENKEYS,2019-03-06,,0.0,PEAD_Q5,63,-12.9
IN,INDIAGLYCO,2019-03-06,,0.0,PEAD_Q5,63,-17.82
IN,TIINDIA,2019-03-06,,0.0,PEAD_Q5,63,3.41
IN,GMBREW,2019-03-06,,0.0,PEAD_Q5,63,-16.19
IN,BOMDYEING,2019-03-06,,0.0,PEAD_Q5,63,-2.0
IN,APEX,2019-03-08,,0.0,PEAD_Q5,63,-21.33
IN,AVANTIFEED,2019-03-11,,0.0,PEAD_Q5,63,-21.93
IN,BAJAJCON,2019-04-15,,0.0,PEAD_Q5,63,-9.31
IN,MAHLIFE,2019-04-25,,0.0,PEAD_Q5,63,4.25
IN,BEPL,2019-05-08,,0.0,PEAD_Q5,63,-23.91
IN,ORIENTELEC,2019-05-09,,0.0,PEAD_Q5,63,-4.17
IN,KANSAINER,2019-05-09,,0.0,PEAD_Q5,63,7.98
IN,ZENSARTECH,2019-05-09,,0.0,PEAD_Q5,63,-12.19
IN,TVSMOTOR,2019-05-09,,0.0,PEAD_Q5,63,-23.98
IN,TITAN,2019-05-13,,0.0,PEAD_Q5,63,-6.79
IN,BRIGADE,2019-05-13,,0.0,PEAD_Q5,63,16.74
IN,ASTRAMICRO,2019-05-13,,0.0,PEAD_Q5,63,-7.8
IN,VIPIND,2019-05-13,,0.0,PEAD_Q5,63,-6.4
IN,DCMSHRIRAM,2019-05-13,,0.0,PEAD_Q5,63,-15.51
IN,KAJARIACER,2019-05-14,,0.0,PEAD_Q5,63,-19.58
IN,SRF,2019-05-16,,0.0,PEAD_Q5,63,4.38
IN,J&KBANK,2019-05-17,,0.0,PEAD_Q5,63,-34.02
IN,CHAMBLFERT,2019-05-20,,0.0,PEAD_Q5,63,-14.72
IN,SEAMECLTD,2019-05-20,,0.0,PEAD_Q5,63,-27.67
IN,POLYPLEX,2019-05-21,,0.0,PEAD_Q5,63,-21.79
IN,SOBHA,2019-05-21,,0.0,PEAD_Q5,63,-8.34
IN,BANKINDIA,2019-05-21,,0.0,PEAD_Q5,63,-26.16
IN,JKCEMENT,2019-05-22,,0.0,PEAD_Q5,63,3.11
IN,APLAPOLLO,2019-05-22,,0.0,PEAD_Q5,63,-20.24
IN,GRAPHITE,2019-05-22,,0.0,PEAD_Q5,63,-23.47
IN,BFUTILITIE,2019-05-22,,0.0,PEAD_Q5,63,-16.72
IN,VRLLOG,2019-05-22,,0.0,PEAD_Q5,63,-1.31
IN,ANUP,2019-05-23,,0.0,PEAD_Q5,63,-22.25
IN,UBL,2019-05-23,,0.0,PEAD_Q5,63,-5.89
IN,SOMANYCERA,2019-05-24,,0.0,PEAD_Q5,63,-32.47
IN,APTECHT,2019-05-24,,0.0,PEAD_Q5,63,-12.96
IN,KEI,2019-05-24,,0.0,PEAD_Q5,63,-4.04
IN,JBCHEPHARM,2019-05-24,,0.0,PEAD_Q5,63,-0.29
IN,BAJAJHIND,2019-05-27,,0.0,PEAD_Q5,63,-44.56
IN,EROSMEDIA,2019-05-27,,0.0,PEAD_Q5,63,-83.11
IN,CANBK,2019-05-27,,0.0,PEAD_Q5,63,-18.3
IN,DWARKESH,2019-05-27,,0.0,PEAD_Q5,63,-19.57
IN,REDINGTON,2019-05-27,,0.0,PEAD_Q5,63,4.26
IN,INDUSINDBK,2019-05-27,,0.0,PEAD_Q5,63,-14.06
IN,CHENNPETRO,2019-05-28,,0.0,PEAD_Q5,63,-19.1
IN,BSOFT,2019-05-28,,0.0,PEAD_Q5,63,-30.87
IN,HEIDELBERG,2019-05-28,,0.0,PEAD_Q5,63,-5.56
IN,ADVENZYMES,2019-05-28,,0.0,PEAD_Q5,63,-29.28
IN,GVKPIL,2019-05-28,,0.0,PEAD_Q5,63,-38.62
IN,LIBERTSHOE,2019-05-28,,0.0,PEAD_Q5,63,-39.85
IN,GHCL,2019-05-28,,0.0,PEAD_Q5,63,-27.2
IN,NIITLTD,2019-05-29,,0.0,PEAD_Q5,63,-16.15
IN,PNCINFRA,2019-05-29,,0.0,PEAD_Q5,63,-7.2
IN,VARROC,2019-05-29,,0.0,PEAD_Q5,63,-17.25
IN,IGL,2019-05-29,,0.0,PEAD_Q5,63,-0.05
IN,FEL,2019-05-30,,0.0,PEAD_Q5,63,-31.0
IN,ADANIPOWER,2019-05-31,,0.0,PEAD_Q5,63,14.0
IN,TALWALKARS,2019-05-31,,0.0,PEAD_Q5,63,-86.24
IN,TCNSBRANDS,2019-05-31,,0.0,PEAD_Q5,63,-19.24
IN,NAUKRI,2019-05-31,,0.0,PEAD_Q5,63,-0.82
IN,MFSL,2019-05-31,,0.0,PEAD_Q5,63,-7.18
IN,BERGEPAINT,2019-06-04,,0.0,PEAD_Q5,63,11.88
IN,LAKSHVILAS,2019-06-25,,0.0,PEAD_Q5,63,-42.98
IN,VGUARD,2019-06-25,,0.0,PEAD_Q5,63,-5.12
IN,ALBK,2019-06-28,,0.0,PEAD_Q5,63,-44.23
IN,SORILINFRA,2019-06-28,,0.0,PEAD_Q5,63,-34.32
IN,EIHOTEL,2019-07-01,,0.0,PEAD_Q5,63,-2.92
IN,HFCL,2019-07-15,,0.0,PEAD_Q5,63,-10.93
IN,INFY,2019-07-16,,0.0,PEAD_Q5,63,-18.0
IN,DMART,2019-07-17,,0.0,PEAD_Q5,63,29.85
IN,WIPRO,2019-07-19,,0.0,PEAD_Q5,63,-4.42
IN,INDIGO,2019-07-23,,0.0,PEAD_Q5,63,-0.75
IN,AVANTIFEED,2019-07-24,,0.0,PEAD_Q5,63,40.78
IN,TORNTPHARM,2019-07-25,,0.0,PEAD_Q5,63,10.94
IN,ASIANPAINT,2019-07-26,,0.0,PEAD_Q5,63,17.0
IN,MPHASIS,2019-07-30,,0.0,PEAD_Q5,63,-4.54
IN,TIRUMALCHM,2019-07-30,,0.0,PEAD_Q5,63,9.39
IN,NAVINFLUOR,2019-07-31,,0.0,PEAD_Q5,63,36.73
IN,STAR,2019-07-31,,0.0,PEAD_Q5,63,3.53
IN,BEL,2019-08-01,,0.0,PEAD_Q5,63,10.84
IN,TRENT,2019-08-02,,0.0,PEAD_Q5,63,15.29
IN,HEROMOTOCO,2019-08-02,,0.0,PEAD_Q5,63,8.0
IN,GULFOILLUB,2019-08-02,,0.0,PEAD_Q5,63,8.62
IN,AJANTPHARM,2019-08-05,,0.0,PEAD_Q5,63,1.95
IN,BATAINDIA,2019-08-06,,0.0,PEAD_Q5,63,21.78
IN,DALBHARAT,2019-08-06,,0.0,PEAD_Q5,63,-16.47
IN,BHARTIARTL,2019-08-06,,0.0,PEAD_Q5,63,-1.61
IN,CAMLINFINE,2019-08-07,,0.0,PEAD_Q5,63,-2.13
IN,JSWENERGY,2019-08-08,,0.0,PEAD_Q5,63,0.28
IN,ASIANTILES,2019-08-08,,0.0,PEAD_Q5,63,4.96
IN,PTC,2019-08-09,,0.0,PEAD_Q5,63,-7.91
IN,HCLTECH,2019-08-09,,0.0,PEAD_Q5,63,4.45
IN,RVNL,2019-08-13,,0.0,PEAD_Q5,63,-2.23
IN,SONATSOFTW,2019-08-13,,0.0,PEAD_Q5,63,-9.49
IN,AUROPHARMA,2019-08-13,,0.0,PEAD_Q5,63,-26.21
IN,ASTERDM,2019-08-13,,0.0,PEAD_Q5,63,22.28
IN,HIMATSEIDE,2019-08-14,,0.0,PEAD_Q5,63,-0.59
IN,CENTURYPLY,2019-08-14,,0.0,PEAD_Q5,63,28.73
IN,ENDURANCE,2019-08-14,,0.0,PEAD_Q5,63,30.06
IN,ENGINERSIN,2019-08-14,,0.0,PEAD_Q5,63,0.73
IN,PFIZER,2019-08-14,,0.0,PEAD_Q5,63,36.98
IN,BLISSGVS,2019-08-16,,0.0,PEAD_Q5,63,41.88
IN,SUNTECK,2019-08-16,,0.0,PEAD_Q5,63,-18.48
IN,KSCL,2019-08-16,,0.0,PEAD_Q5,63,2.69
IN,GODFRYPHLP,2019-08-16,,0.0,PEAD_Q5,63,15.81
IN,FCONSUMER,2019-08-16,,0.0,PEAD_Q5,63,-32.18
IN,TIMKEN,2019-08-16,,0.0,PEAD_Q5,63,19.17
IN,GRASIM,2019-08-19,,0.0,PEAD_Q5,63,12.36
IN,MTEDUCARE,2019-08-19,,0.0,PEAD_Q5,63,-47.61
IN,JINDALSTEL,2019-08-19,,0.0,PEAD_Q5,63,47.71
IN,CESC,2019-08-19,,0.0,PEAD_Q5,63,-6.3
IN,SUVEN,2019-08-20,,0.0,PEAD_Q5,63,25.27
IN,ISEC,2019-08-29,,0.0,PEAD_Q5,63,53.64
IN,CGPOWER,2019-09-05,,0.0,PEAD_Q5,63,-7.85
IN,AAVAS,2019-09-06,,0.0,PEAD_Q5,63,22.0
IN,TEAMLEASE,2019-09-06,,0.0,PEAD_Q5,63,-16.64
IN,DREDGECORP,2019-09-09,,0.0,PEAD_Q5,63,0.64
IN,RBLBANK,2019-09-12,,0.0,PEAD_Q5,63,-7.19
IN,YESBANK,2019-09-12,,0.0,PEAD_Q5,63,-29.95
IN,IFCI,2019-09-12,,0.0,PEAD_Q5,63,-12.67
IN,PNB,2019-09-12,,0.0,PEAD_Q5,63,0.23
IN,BFINVEST,2019-09-12,,0.0,PEAD_Q5,63,14.63
IN,UNIONBANK,2019-09-12,,0.0,PEAD_Q5,63,-1.52
IN,BANKINDIA,2019-09-12,,0.0,PEAD_Q5,63,4.4
IN,TVSMOTOR,2019-10-22,,0.0,PEAD_Q5,63,2.87
IN,COROMANDEL,2019-10-24,,0.0,PEAD_Q5,63,29.7
IN,JUBLFOOD,2019-10-24,,0.0,PEAD_Q5,63,17.55
IN,GRANULES,2019-10-24,,0.0,PEAD_Q5,63,24.37
IN,SHREECEM,2019-10-24,,0.0,PEAD_Q5,63,13.94
IN,AVANTIFEED,2019-10-24,,0.0,PEAD_Q5,63,60.06
IN,ARVINDFASN,2019-10-25,,0.0,PEAD_Q5,63,-10.54
IN,TORNTPHARM,2019-10-25,,0.0,PEAD_Q5,63,16.25
IN,POLYCAB,2019-10-29,,0.0,PEAD_Q5,63,20.52
IN,CASTROLIND,2019-10-29,,0.0,PEAD_Q5,63,-11.72
IN,NIITLTD,2019-10-29,,0.0,PEAD_Q5,63,5.76
IN,TATAMTRDVR,2019-10-30,,0.0,PEAD_Q5,63,-3.0
IN,IDFCFIRSTB,2019-10-30,,0.0,PEAD_Q5,63,3.65
IN,TATASTLBSL,2019-10-30,,0.0,PEAD_Q5,63,18.39
IN,TATACOFFEE,2019-10-31,,0.0,PEAD_Q5,63,17.04
IN,LICHSGFIN,2019-11-04,,0.0,PEAD_Q5,63,-6.95
IN,SBIN,2019-11-04,,0.0,PEAD_Q5,63,-5.15
IN,GRSE,2019-11-04,,0.0,PEAD_Q5,63,-26.88
IN,QUESS,2019-11-04,,0.0,PEAD_Q5,63,26.18
IN,JKTYRE,2019-11-04,,0.0,PEAD_Q5,63,-4.75
IN,JKLAKSHMI,2019-11-05,,0.0,PEAD_Q5,63,17.11
IN,TIINDIA,2019-11-05,,0.0,PEAD_Q5,63,16.98
IN,VBL,2019-11-06,,0.0,PEAD_Q5,63,6.58
IN,RELCAPITAL,2019-11-06,,0.0,PEAD_Q5,63,-64.96
IN,TRIDENT,2019-11-06,,0.0,PEAD_Q5,63,-9.02
IN,SPARC,2019-11-07,,0.0,PEAD_Q5,63,15.56
IN,TORNTPOWER,2019-11-08,,0.0,PEAD_Q5,63,4.39
IN,CHAMBLFERT,2019-11-13,,0.0,PEAD_Q5,63,-0.42
IN,NH,2019-11-13,,0.0,PEAD_Q5,63,16.41
IN,KEC,2019-11-13,,0.0,PEAD_Q5,63,23.52
IN,BSOFT,2019-11-13,,0.0,PEAD_Q5,63,32.99
IN,IGL,2019-11-13,,0.0,PEAD_Q5,63,19.87
